Store Name,Address,Phone Number,Website,Opening Hours,Author Name,Rating,Review Text,Time Description
Starbucks,"2 Broadway, New York, NY 10004, USA",(212) 344-4290,https://www.starbucks.com/store-locator/store/12804/,"Monday: 5:30 AM – 7:30 PM, Tuesday: 5:30 AM – 7:30 PM, Wednesday: 5:30 AM – 7:30 PM, Thursday: 5:30 AM – 7:30 PM, Friday: 5:30 AM – 7:30 PM, Saturday: 6:30 AM – 7:00 PM, Sunday: 6:30 AM – 7:00 PM",Andrea,4,"I give the AM CREW 5 STARS.

Ordering on the mobile app took slower than ordering in-person.

Hit or miss.. as there were more mobile app orders than in-person.

These guys still get 5 stars.

Thanks.",3 years ago
Starbucks,"494 8th Ave, New York, NY 10001, USA",(212) 947-3860,https://www.starbucks.com/store-locator/store/16813/,"Monday: 5:30 AM – 9:00 PM, Tuesday: 5:30 AM – 9:00 PM, Wednesday: 5:30 AM – 9:00 PM, Thursday: 5:30 AM – 9:00 PM, Friday: 5:30 AM – 9:00 PM, Saturday: 6:00 AM – 6:00 PM, Sunday: 6:00 AM – 6:00 PM",Dani,1,"I’ve been coming here every morning for my coffee, but I’m done with this place because of Maya. For the second time today, she completely ignored my order, then had the nerve to yell at me in front of other customers, asking why I didn’t say “Good morning” to her. Well, Maya, I don’t owe you any pleasantries when you’ve been rude to me before. Now, she’s acting like she’s the victim, trying to blame me and pretend she’s being nice. It’s honestly pathetic. When I don’t respond, she just says “ha” in a condescending way, completely lacking any sense of basic etiquette.

Her behavior isn’t just annoying—it’s affecting the whole place. I’ve noticed her coworkers losing tips because of her, and frankly, I’m not tipping while she’s around. I’m sure other customers feel the same way. Maya acts like she’s in charge, but let me make this clear: she’s not. If you’re unhappy in your job, Maya, it might be time to quit. Your attitude is a disgrace to the business, and as long as you’re here, I won’t be coming back.",a month ago
Starbucks,"494 8th Ave, New York, NY 10001, USA",(212) 947-3860,https://www.starbucks.com/store-locator/store/16813/,"Monday: 5:30 AM – 9:00 PM, Tuesday: 5:30 AM – 9:00 PM, Wednesday: 5:30 AM – 9:00 PM, Thursday: 5:30 AM – 9:00 PM, Friday: 5:30 AM – 9:00 PM, Saturday: 6:00 AM – 6:00 PM, Sunday: 6:00 AM – 6:00 PM",Nasimul Ahsan,1,"Today reminded me why I gave up Starbucks years ago and deleted their app from my phone. Yes your former physical named gold card holder. I might still have the card in my old wallet. Only reason I re-downloaded the app and decided to place an order today was because someone at work gifted me a Starbucks gift card.

Order placed 9:35am on the app as I'm walking into the store, a simple Venti Pike with half and half. For some reason, app tells me it'll be ready at 9:47am. No clue why it would take 12 mins but ok. Maybe the app is over-compensating and it'll be ready early. Nope.

9:47am hits. App tells me that my order's ready. The board in the shop tells me it is ready. But no coffee with my name appears. 9:53am, no coffee. Finally I manage to get an employee's attention. Maybe somebody else took my cup. No she tells me that her colleague is working on it. Well the app said it was ready 6 minutes ago. So someone's lying. Finally get my coffee at 9:56am.

21 minutes from order to pickup for a simple coffee that any local NYC deli would fill in 30 seconds. What is this company doing? How are they so horribly mismanaged?

And the worst part, I still have a balance of $20.70 left on the app.",a month ago
Starbucks,"494 8th Ave, New York, NY 10001, USA",(212) 947-3860,https://www.starbucks.com/store-locator/store/16813/,"Monday: 5:30 AM – 9:00 PM, Tuesday: 5:30 AM – 9:00 PM, Wednesday: 5:30 AM – 9:00 PM, Thursday: 5:30 AM – 9:00 PM, Friday: 5:30 AM – 9:00 PM, Saturday: 6:00 AM – 6:00 PM, Sunday: 6:00 AM – 6:00 PM",igotbutterflies99 Mamoune32,4,Welp! I went there yesterday and the service was awesome the manager working the evening was very accommodating I wanted to change my hot drink that  had become cold before I can’t get to it and I didn’t want to waste 9$….. he graciously  gave me a hot latte I truly appreciate it and he didn’t do it be begrudgingly either made feel comfortable even though I was kind of worried at first… so thank you,2 months ago
Starbucks,"494 8th Ave, New York, NY 10001, USA",(212) 947-3860,https://www.starbucks.com/store-locator/store/16813/,"Monday: 5:30 AM – 9:00 PM, Tuesday: 5:30 AM – 9:00 PM, Wednesday: 5:30 AM – 9:00 PM, Thursday: 5:30 AM – 9:00 PM, Friday: 5:30 AM – 9:00 PM, Saturday: 6:00 AM – 6:00 PM, Sunday: 6:00 AM – 6:00 PM",Sergio Martinez,1,"Terrible service and unfriendly staff. People working here look like they dislike their job. I travel a lot for work, Starbucks are always quick stops for me, cashier refused to hand a ticket of my order, which makes reporting travel expenses more complex. When I asked why I can't get a receipt, he said ""just because"".. Plus food was not properly heated. Everything wrong here..",4 months ago
Starbucks,"494 8th Ave, New York, NY 10001, USA",(212) 947-3860,https://www.starbucks.com/store-locator/store/16813/,"Monday: 5:30 AM – 9:00 PM, Tuesday: 5:30 AM – 9:00 PM, Wednesday: 5:30 AM – 9:00 PM, Thursday: 5:30 AM – 9:00 PM, Friday: 5:30 AM – 9:00 PM, Saturday: 6:00 AM – 6:00 PM, Sunday: 6:00 AM – 6:00 PM",Phatty Chunk,2,This place was like a club with Loud music and only like 2 people making drinks the rest doing god knows what. The lady with the face tattoo was just looking at space wondering why she is there 😵‍💫,in the last week
Starbucks,"1040 6th Ave, New York, NY 10018, USA",(212) 302-2132,https://www.starbucks.com/store-locator/store/1014050/,"Monday: 5:30 AM – 9:00 PM, Tuesday: 5:30 AM – 9:00 PM, Wednesday: 5:30 AM – 9:00 PM, Thursday: 5:30 AM – 9:00 PM, Friday: 5:30 AM – 9:00 PM, Saturday: 6:30 AM – 8:00 PM, Sunday: 6:30 AM – 8:00 PM",Nico Samneil Salado,5,"Chill bibes. No seating but has shared tables available. Quick service. Great shoutout to Eddie(as what i saw on his name tag)we saw his dedication to work and willingly helping out his slower workmate(which is a woman) without any complains just to get the work done even though he also runs the register. He also does not rely on tips to give better service, he even cancels it 👏🏻. Accepts credit/debit. No parking. Eddie is the employee to be promoted",10 months ago
Starbucks,"1040 6th Ave, New York, NY 10018, USA",(212) 302-2132,https://www.starbucks.com/store-locator/store/1014050/,"Monday: 5:30 AM – 9:00 PM, Tuesday: 5:30 AM – 9:00 PM, Wednesday: 5:30 AM – 9:00 PM, Thursday: 5:30 AM – 9:00 PM, Friday: 5:30 AM – 9:00 PM, Saturday: 6:30 AM – 8:00 PM, Sunday: 6:30 AM – 8:00 PM",M O,5,"Greeted with a smile! Great store with speedy service, this is the first Starbucks that I’ve witnessed the staff actively sanitizing the surfaces ( including the standing ledge). It wasn’t too busy and I look forward to future visits. The drink quality was amazing",11 months ago
Starbucks,"1040 6th Ave, New York, NY 10018, USA",(212) 302-2132,https://www.starbucks.com/store-locator/store/1014050/,"Monday: 5:30 AM – 9:00 PM, Tuesday: 5:30 AM – 9:00 PM, Wednesday: 5:30 AM – 9:00 PM, Thursday: 5:30 AM – 9:00 PM, Friday: 5:30 AM – 9:00 PM, Saturday: 6:30 AM – 8:00 PM, Sunday: 6:30 AM – 8:00 PM",Mark Thornton,4,"Grabbed coffee here and it was an average experience —nothing too much to get excited about.  The service was quick and efficient, and staff friendly and polite.

Great location for where I was staying, though that said, you can’t walk 5 meters in New York without passing a coffee shop so I’m not sure the location counts.

The prices were pretty reasonable and not too much more than the in smaller cities.

Good sized store with a great variety, though no seating inside or out.  Only complaint is that they don’t open until 5:30 —come on Starbucks, isn’t this place supposed to be a 24/7 city...",6 years ago
Starbucks,"1040 6th Ave, New York, NY 10018, USA",(212) 302-2132,https://www.starbucks.com/store-locator/store/1014050/,"Monday: 5:30 AM – 9:00 PM, Tuesday: 5:30 AM – 9:00 PM, Wednesday: 5:30 AM – 9:00 PM, Thursday: 5:30 AM – 9:00 PM, Friday: 5:30 AM – 9:00 PM, Saturday: 6:30 AM – 8:00 PM, Sunday: 6:30 AM – 8:00 PM",brian post,5,"I had really good service, and my family liked their drinks. I was there a few minutes before closing and it was still pretty clean. Thx",3 weeks ago
Starbucks,"1040 6th Ave, New York, NY 10018, USA",(212) 302-2132,https://www.starbucks.com/store-locator/store/1014050/,"Monday: 5:30 AM – 9:00 PM, Tuesday: 5:30 AM – 9:00 PM, Wednesday: 5:30 AM – 9:00 PM, Thursday: 5:30 AM – 9:00 PM, Friday: 5:30 AM – 9:00 PM, Saturday: 6:30 AM – 8:00 PM, Sunday: 6:30 AM – 8:00 PM",Chris Dutcher,5,Great service and tasty drinks.,4 months ago
Starbucks,"150 E 42nd St, New York, NY 10017, USA",(212) 949-4122,https://www.starbucks.com/store-locator/store/11854/,"Monday: 5:30 AM – 7:00 PM, Tuesday: 5:30 AM – 7:00 PM, Wednesday: 5:30 AM – 7:00 PM, Thursday: 5:30 AM – 7:00 PM, Friday: 5:30 AM – 7:00 PM, Saturday: 6:30 AM – 4:00 PM, Sunday: 6:30 AM – 4:00 PM",Cathy Munzer,5,"BEST STARBUCKS EVER !!! I have been to many Starbucks in NY and this is by far the best . Not only is it immaculate, the staff is wonderful they go above and beyond: Michael , Miss V , Rene , Ibra, the manager ( forgot her name, and I am missing one other lady in the morning . I arrange my work schedule just to come to this one .",2 weeks ago
Starbucks,"150 E 42nd St, New York, NY 10017, USA",(212) 949-4122,https://www.starbucks.com/store-locator/store/11854/,"Monday: 5:30 AM – 7:00 PM, Tuesday: 5:30 AM – 7:00 PM, Wednesday: 5:30 AM – 7:00 PM, Thursday: 5:30 AM – 7:00 PM, Friday: 5:30 AM – 7:00 PM, Saturday: 6:30 AM – 4:00 PM, Sunday: 6:30 AM – 4:00 PM",Elena Chiruta,5,"Popular place! Busy but not overly crowded! I charged my phone, I had a good coffee, what else could I ask for? 👍",3 months ago
Starbucks,"150 E 42nd St, New York, NY 10017, USA",(212) 949-4122,https://www.starbucks.com/store-locator/store/11854/,"Monday: 5:30 AM – 7:00 PM, Tuesday: 5:30 AM – 7:00 PM, Wednesday: 5:30 AM – 7:00 PM, Thursday: 5:30 AM – 7:00 PM, Friday: 5:30 AM – 7:00 PM, Saturday: 6:30 AM – 4:00 PM, Sunday: 6:30 AM – 4:00 PM",Shashank Dixit,4,"Grandeur interior with perfect location around the NY Times Square and  great hospitality makes this place one of the preferred choice for grabbing a coffee or take a break during your travel course around Times Square.
Don't be surprised to get a No if your looking for Free restroom visit as that perhaps is the usual case of other stores in the area too. You should definitely break your journey here to unwind your day and fantastic moments of the day from your NY itinerary!!!!",a year ago
Starbucks,"150 E 42nd St, New York, NY 10017, USA",(212) 949-4122,https://www.starbucks.com/store-locator/store/11854/,"Monday: 5:30 AM – 7:00 PM, Tuesday: 5:30 AM – 7:00 PM, Wednesday: 5:30 AM – 7:00 PM, Thursday: 5:30 AM – 7:00 PM, Friday: 5:30 AM – 7:00 PM, Saturday: 6:30 AM – 4:00 PM, Sunday: 6:30 AM – 4:00 PM",Hector Berrios,5,"This new concept of mobile ordering at this location is just what the GM Augusto is all about. This type of challenge is what he the type of challenge he is up for. Today I entered the store and saw him at the coffee bar driving the business smoothly. Without two of his Aces, the flow was constant and smooth. I am proud to say that this gentlemen is a friend and someone who instilled the winning formula in my person, hardwork and dedication. I will always be great full and thankful for what he has done for me. I have known him for over 10yrs, and the winning just is the norm and continues. He will define the weak points in the business and build on Team work. Awesome cafe for the person who on the run and want that quick service. Hospitality at its finest. Trust me order here and you will see great personable hospitable service. Solid 5⭐️",3 years ago
Starbucks,"150 E 42nd St, New York, NY 10017, USA",(212) 949-4122,https://www.starbucks.com/store-locator/store/11854/,"Monday: 5:30 AM – 7:00 PM, Tuesday: 5:30 AM – 7:00 PM, Wednesday: 5:30 AM – 7:00 PM, Thursday: 5:30 AM – 7:00 PM, Friday: 5:30 AM – 7:00 PM, Saturday: 6:30 AM – 4:00 PM, Sunday: 6:30 AM – 4:00 PM",R.I. Ether,5,"I work for the MTA and I went inside for a quick coffee and bathroom break. The entire staff made me feel valued as a City Worker and customer. I will always give them my business.

Absolutely blown away by their customer service.",2 months ago
Starbucks,"822 Lexington Ave, New York, NY 10065, USA",(212) 572-0984,https://www.starbucks.com/store-locator/store/116566/,"Monday: 5:00 AM – 9:30 PM, Tuesday: 5:00 AM – 9:30 PM, Wednesday: 5:00 AM – 9:30 PM, Thursday: 5:00 AM – 9:30 PM, Friday: 5:00 AM – 9:30 PM, Saturday: 5:00 AM – 9:00 PM, Sunday: 5:30 AM – 8:00 PM",Island Steve,5,"Don't forget your puppychinoI don’t know about the people below, but I come in here while I’m working in New York, and the staff is fantastic.
One young lady must be laid off from Broadway, she sings along with the music sometimes.
Another young lady, Jenn, is hysterical. They all get along very well like family welcoming you to their home. It’s not only the coffee that energizes your day, it is the human interaction that makes this experience great!
There was a question on here about outlets
Yes, they have outlets below the big mural of South America.
They are on the bottom left.
And there are tables to sit at
On the other side, there is a wall with outlets, but nowhere really to sit",a month ago
Starbucks,"822 Lexington Ave, New York, NY 10065, USA",(212) 572-0984,https://www.starbucks.com/store-locator/store/116566/,"Monday: 5:00 AM – 9:30 PM, Tuesday: 5:00 AM – 9:30 PM, Wednesday: 5:00 AM – 9:30 PM, Thursday: 5:00 AM – 9:30 PM, Friday: 5:00 AM – 9:30 PM, Saturday: 5:00 AM – 9:00 PM, Sunday: 5:30 AM – 8:00 PM",Aloy ponniah,1,I come here every morning and the only rockstar employee is Kayden. The line is full of people and the only register open is Kayden. Everyone else is chatting with their friends on the other side of the counter pretending to be customers. Paola is the worst one out of all. She has an attitude every morning and does not know how to smile or deliver any sort of customer service. I hope management visits on a morning and observes the behaviors of their staff. Terrible!,2 months ago
Starbucks,"822 Lexington Ave, New York, NY 10065, USA",(212) 572-0984,https://www.starbucks.com/store-locator/store/116566/,"Monday: 5:00 AM – 9:30 PM, Tuesday: 5:00 AM – 9:30 PM, Wednesday: 5:00 AM – 9:30 PM, Thursday: 5:00 AM – 9:30 PM, Friday: 5:00 AM – 9:30 PM, Saturday: 5:00 AM – 9:00 PM, Sunday: 5:30 AM – 8:00 PM",Nikole Feliciano,5,"Everyone here is very friendly. One time, I ordered a venti but they put in grande. I went to grab the drink and said there’s been a mixup. They without reluctance fixed it and didn’t even get upset. I really appreciated their courtesy and help. Great location",4 months ago
Starbucks,"822 Lexington Ave, New York, NY 10065, USA",(212) 572-0984,https://www.starbucks.com/store-locator/store/116566/,"Monday: 5:00 AM – 9:30 PM, Tuesday: 5:00 AM – 9:30 PM, Wednesday: 5:00 AM – 9:30 PM, Thursday: 5:00 AM – 9:30 PM, Friday: 5:00 AM – 9:30 PM, Saturday: 5:00 AM – 9:00 PM, Sunday: 5:30 AM – 8:00 PM",Jahrell Thompson,1,another dog i was close to in my family was euthanized yesterday.  to make my day and re live a childhood memory i came in to drink a Cappuccino No sugar is out and no cinnamon was placed  on top not sure if I'm  early or not but as I sit here the horror of the first taste of the cappuccino which I have been drinking since I was 5 years old has been one of the worse it's not strong I'm drinking more milk than the actual expressio Mr. Cristian or tristian we can do alot better than this I'm gonna take it back and see what happens. We as people shouldnt care what your status is along the social class but as long as your a paying customer. every drink should be made to its entirety. We all havengood days and bad days I know a former nj manger Julie Williams she was amazing . I bring the drink back to him he offers me a cappuccino machiato in a smaller cup. yet you have a guy come in a blanket and he gets better treatment than me . the asian girls says i come in toncharge my phone and to cover that up like are we serious .the whole time they are talking garbage now I'm returning and i want money back I won't ever come back with no receipt provided.Kema is beautiful  and even offered to try to make it,5 months ago
Starbucks,"822 Lexington Ave, New York, NY 10065, USA",(212) 572-0984,https://www.starbucks.com/store-locator/store/116566/,"Monday: 5:00 AM – 9:30 PM, Tuesday: 5:00 AM – 9:30 PM, Wednesday: 5:00 AM – 9:30 PM, Thursday: 5:00 AM – 9:30 PM, Friday: 5:00 AM – 9:30 PM, Saturday: 5:00 AM – 9:00 PM, Sunday: 5:30 AM – 8:00 PM",Julia Machover,5,"Our neighborhood Starbucks is the best team in NYC. Every team member is friendly, considerate and helpful every day no matter the time. Special shoutout to Crystal for making my day- we love you all!",4 months ago
Starbucks,"875 6th Ave, New York, NY 10001, USA",(212) 629-6540,https://www.starbucks.com/store-locator/store/14380/,"Monday: 5:30 AM – 8:00 PM, Tuesday: 5:30 AM – 8:00 PM, Wednesday: 5:30 AM – 8:00 PM, Thursday: 5:30 AM – 8:00 PM, Friday: 5:30 AM – 8:00 PM, Saturday: 6:00 AM – 8:00 PM, Sunday: 6:00 AM – 8:00 PM",Jessica Martinez,1,They have mexican parade going so they decided to close the bathroom for buying customers. I understand if your not consuming but I just spent $30 on drinks and my kid has to use the bathroom and they won't allow him. Then you have a random person that doesn't even work here telling people they can't use the bathroom and locking the front doors and the employees are allowing this. Starbucks honestly you need to train your employees better especially bc your image is not great at the moment.,4 months ago
Starbucks,"875 6th Ave, New York, NY 10001, USA",(212) 629-6540,https://www.starbucks.com/store-locator/store/14380/,"Monday: 5:30 AM – 8:00 PM, Tuesday: 5:30 AM – 8:00 PM, Wednesday: 5:30 AM – 8:00 PM, Thursday: 5:30 AM – 8:00 PM, Friday: 5:30 AM – 8:00 PM, Saturday: 6:00 AM – 8:00 PM, Sunday: 6:00 AM – 8:00 PM",Lim Yohan,4,Coffee is coffee and Starbucks coffee is coffee. Reliable and easy to get if you order ahead on the app. Recommend ordering ahead to pass all the lines.,8 months ago
Starbucks,"875 6th Ave, New York, NY 10001, USA",(212) 629-6540,https://www.starbucks.com/store-locator/store/14380/,"Monday: 5:30 AM – 8:00 PM, Tuesday: 5:30 AM – 8:00 PM, Wednesday: 5:30 AM – 8:00 PM, Thursday: 5:30 AM – 8:00 PM, Friday: 5:30 AM – 8:00 PM, Saturday: 6:00 AM – 8:00 PM, Sunday: 6:00 AM – 8:00 PM",John Mann,5,"Surprisingly not too crowded, but the staff of this Starbucks is exceptional. Friendly, attentive and app was down and even explained the situation and apologized for the outage that they had nothing to do with. Food and drink are consistent with Starbucks but this team was amazing.",5 months ago
Starbucks,"875 6th Ave, New York, NY 10001, USA",(212) 629-6540,https://www.starbucks.com/store-locator/store/14380/,"Monday: 5:30 AM – 8:00 PM, Tuesday: 5:30 AM – 8:00 PM, Wednesday: 5:30 AM – 8:00 PM, Thursday: 5:30 AM – 8:00 PM, Friday: 5:30 AM – 8:00 PM, Saturday: 6:00 AM – 8:00 PM, Sunday: 6:00 AM – 8:00 PM",Salman Bin Habib,5,"This Starbucks in Manhattan is better than a lot of other branches. The staff are friendly and quick to serve your coffee.

It has a typical Starbucks environment and their coffees are ok, nothing fancy as one might expect.

Typically I'm not a huge fan of their coffees but they are often the only place open so it works out for me. Overall a decent place for coffee lovers.",3 years ago
Starbucks,"875 6th Ave, New York, NY 10001, USA",(212) 629-6540,https://www.starbucks.com/store-locator/store/14380/,"Monday: 5:30 AM – 8:00 PM, Tuesday: 5:30 AM – 8:00 PM, Wednesday: 5:30 AM – 8:00 PM, Thursday: 5:30 AM – 8:00 PM, Friday: 5:30 AM – 8:00 PM, Saturday: 6:00 AM – 8:00 PM, Sunday: 6:00 AM – 8:00 PM",Eloy Martinez,5,"Very lovely Starbucks location: great space for working, lots of daylight and a friendly and energetic staff who brightens up your mood at the start of the day. Excellent service and great playlist playing! 5/5",2 years ago
Starbucks,"80 Delancey St, New York, NY 10002, USA",(917) 534-1397,https://www.starbucks.com/store-locator/store/9589/,"Monday: 5:30 AM – 8:30 PM, Tuesday: 5:30 AM – 8:30 PM, Wednesday: 5:30 AM – 8:30 PM, Thursday: 5:30 AM – 8:30 PM, Friday: 5:30 AM – 8:30 PM, Saturday: 5:30 AM – 8:30 PM, Sunday: 5:30 AM – 8:30 PM",Brittney Tipsword,5,"After a long travel day to visit a friend here in NYC, Ashley made my day. She was friendly, kind, and very quick with our coffee order. Even when customers were coming in right at closing time she had patience and a good attitude. Thank you for the coffee nightcap and hospitality.",3 weeks ago
Starbucks,"80 Delancey St, New York, NY 10002, USA",(917) 534-1397,https://www.starbucks.com/store-locator/store/9589/,"Monday: 5:30 AM – 8:30 PM, Tuesday: 5:30 AM – 8:30 PM, Wednesday: 5:30 AM – 8:30 PM, Thursday: 5:30 AM – 8:30 PM, Friday: 5:30 AM – 8:30 PM, Saturday: 5:30 AM – 8:30 PM, Sunday: 5:30 AM – 8:30 PM",Austin Anderson,1,I ordered a sandwich saying I was in a rush and they said no big deal. My friend ordered an iced shaken espresso after and they made her drink and we had to go I asked where my sandwich was and the employee said “oh what kind of sandwich was it again?”… I literally had just ordered a few minutes ago and there was only one customer in between. This felt very rude to me and like it was done on purpose. I ended up having to leave after paying and never received my sandwich. I am very disappointed.,a week ago
Starbucks,"80 Delancey St, New York, NY 10002, USA",(917) 534-1397,https://www.starbucks.com/store-locator/store/9589/,"Monday: 5:30 AM – 8:30 PM, Tuesday: 5:30 AM – 8:30 PM, Wednesday: 5:30 AM – 8:30 PM, Thursday: 5:30 AM – 8:30 PM, Friday: 5:30 AM – 8:30 PM, Saturday: 5:30 AM – 8:30 PM, Sunday: 5:30 AM – 8:30 PM",Samantha Mahr,2,I live around the block and avoid this Starbucks because of the customer service from the baristas. They are rude and entitled. I’ve seen many people leave unhappy from here. It’s like they are annoyed of serving you. Very unfriendly. The cashiers are nice but the baristas are just not good. If you value good atmosphere and nice baristas do not come here. I live next door and avoid this place. I’ve seen this for MANY customers that get there orders wrong they respond rudely as if you were the one who should just be taking it and not asking for it to be corrected. I’d rather walk further and go to another Starbucks or spend it at another coffee shop. They also don’t give you the full amount on your cup and or give too much ice. This is just a bad place. Save your money and give it to people who deserve it.,a month ago
Starbucks,"80 Delancey St, New York, NY 10002, USA",(917) 534-1397,https://www.starbucks.com/store-locator/store/9589/,"Monday: 5:30 AM – 8:30 PM, Tuesday: 5:30 AM – 8:30 PM, Wednesday: 5:30 AM – 8:30 PM, Thursday: 5:30 AM – 8:30 PM, Friday: 5:30 AM – 8:30 PM, Saturday: 5:30 AM – 8:30 PM, Sunday: 5:30 AM – 8:30 PM",Pete Rossi,5,Such a friendly group of associates at this location!  My 8 year old even took out some money to leave a tip for them. Great job!,a month ago
Starbucks,"80 Delancey St, New York, NY 10002, USA",(917) 534-1397,https://www.starbucks.com/store-locator/store/9589/,"Monday: 5:30 AM – 8:30 PM, Tuesday: 5:30 AM – 8:30 PM, Wednesday: 5:30 AM – 8:30 PM, Thursday: 5:30 AM – 8:30 PM, Friday: 5:30 AM – 8:30 PM, Saturday: 5:30 AM – 8:30 PM, Sunday: 5:30 AM – 8:30 PM",Armando Valle,4,"Spacious with good seating. And they have WiFi. Unfortunately, they only have one open electrical socket on a corner to power mobile devices. Like many places in NYC, electrical sockets have been blocked/made inacessible to discourage squatters/homeless users. Wish Starbucks would have official charging stations.",3 months ago
Starbucks,"72 Spring St, New York, NY 10012, USA",(212) 219-2961,https://www.starbucks.com/store-locator/store/9347/,"Monday: 5:30 AM – 8:30 PM, Tuesday: 5:30 AM – 8:30 PM, Wednesday: 5:30 AM – 8:30 PM, Thursday: 5:30 AM – 8:30 PM, Friday: 5:30 AM – 8:30 PM, Saturday: 6:30 AM – 9:00 PM, Sunday: 6:30 AM – 9:00 PM",Young Hae Foreman,2,I understand it is a busy store. But a bathroom was such a horrible mess. You pay over 7 bucks for a coffee then expect somewhat decent bathrooms. I saw at least 5 people working at the counter. Could they take turns and clean the bathrooms?,2 months ago
Starbucks,"72 Spring St, New York, NY 10012, USA",(212) 219-2961,https://www.starbucks.com/store-locator/store/9347/,"Monday: 5:30 AM – 8:30 PM, Tuesday: 5:30 AM – 8:30 PM, Wednesday: 5:30 AM – 8:30 PM, Thursday: 5:30 AM – 8:30 PM, Friday: 5:30 AM – 8:30 PM, Saturday: 6:30 AM – 9:00 PM, Sunday: 6:30 AM – 9:00 PM",Nicole Flood,4,I’ve come here one time in the past and had gotten an iced chai latte and it was great. The service here was pretty decent would maybe come back again in the future.,3 months ago
Starbucks,"72 Spring St, New York, NY 10012, USA",(212) 219-2961,https://www.starbucks.com/store-locator/store/9347/,"Monday: 5:30 AM – 8:30 PM, Tuesday: 5:30 AM – 8:30 PM, Wednesday: 5:30 AM – 8:30 PM, Thursday: 5:30 AM – 8:30 PM, Friday: 5:30 AM – 8:30 PM, Saturday: 6:30 AM – 9:00 PM, Sunday: 6:30 AM – 9:00 PM",R,5,"This is a great Starbucks location! The space is clean, spacious, and modern.

Pros: The bakery is fully stocked, including the cold pressed drinks. The workers are fast and friendly.

Cons: No easy access parking before 6 pm. Limited in store seating due to tons of people planted for the day.

Overall, definitely worth a trip if you are in the area and need a refresher!",2 years ago
Starbucks,"72 Spring St, New York, NY 10012, USA",(212) 219-2961,https://www.starbucks.com/store-locator/store/9347/,"Monday: 5:30 AM – 8:30 PM, Tuesday: 5:30 AM – 8:30 PM, Wednesday: 5:30 AM – 8:30 PM, Thursday: 5:30 AM – 8:30 PM, Friday: 5:30 AM – 8:30 PM, Saturday: 6:30 AM – 9:00 PM, Sunday: 6:30 AM – 9:00 PM",Abe V,1,"Slightly confused as to why the employees don’t have common courtesy. Attempted to open the door at 5:30AM on 11/6/24, two employees made eye contact with me but the door was locked. They looked busy so I didn’t bother them. They clearly see me waiting right in front of the door but don’t say anything. At 5:40AM another customer comes and has to start banging on the window multiple times for them to sign through the glass that they’ve decided to open at 6AM today instead of 5:30AM as listed on the door and online. Completely understand things happen in a business. Employee could call out, short on supplies, etc. However, common sense and common courtesy would say to put a sign on the door or have a 5 second conversation with your customer waiting outside your door. Were they planning on having me wait outside for 30 minutes? If someone is going to get coffee at 5:30AM in NYC, they likely have things to do and can’t afford to wait around. Wish you all the best but not the brightest individuals working today.",2 months ago
Starbucks,"72 Spring St, New York, NY 10012, USA",(212) 219-2961,https://www.starbucks.com/store-locator/store/9347/,"Monday: 5:30 AM – 8:30 PM, Tuesday: 5:30 AM – 8:30 PM, Wednesday: 5:30 AM – 8:30 PM, Thursday: 5:30 AM – 8:30 PM, Friday: 5:30 AM – 8:30 PM, Saturday: 6:30 AM – 9:00 PM, Sunday: 6:30 AM – 9:00 PM",Rodolfo Thomazette dos Santos,5,"Very fast, friendly service and drinks was as you could expect for Starbucks!",2 months ago
Starbucks,"455 Main St, New York, NY 10044, USA",(212) 371-1298,https://www.starbucks.com/store-locator/store/7098/,"Monday: 5:30 AM – 9:00 PM, Tuesday: 5:30 AM – 9:00 PM, Wednesday: 5:30 AM – 9:00 PM, Thursday: 5:30 AM – 9:00 PM, Friday: 5:30 AM – 9:00 PM, Saturday: 5:30 AM – 9:30 PM, Sunday: 5:30 AM – 9:30 PM",Brook-Lynn Reign,1,"I had high hopes for the Starbucks on Roosevelt Island, but unfortunately, my experience was quite disappointing. First off, the staff seemed uninterested and not very friendly. I understand everyone has off days, but it felt like they were just going through the motions rather than providing good customer service.

The order I placed took much longer than expected, and when I finally received my coffee, it was lukewarm at best. It’s hard to enjoy a drink when it’s not even at the right temperature, and to make matters worse, the coffee was watered down and lacked flavor.

I also decided to grab a breakfast sandwich, and it was awful. The bread was soggy, the eggs tasted bland, and the overall sandwich had an unpleasant, stale taste. It’s safe to say it wasn’t worth the price, and I couldn’t even finish it.

The cleanliness of the store was also lacking. There were crumbs and spilled drinks on the counter, and the tables weren’t wiped down properly. I’ve come to expect better from a Starbucks, but this location didn’t live up to the usual standards.

All in all, it was a frustrating visit, and I’m unlikely to return anytime soon. There are other coffee options on Roosevelt Island that are far more welcoming and offer better quality beverages and food.",a week ago
Starbucks,"455 Main St, New York, NY 10044, USA",(212) 371-1298,https://www.starbucks.com/store-locator/store/7098/,"Monday: 5:30 AM – 9:00 PM, Tuesday: 5:30 AM – 9:00 PM, Wednesday: 5:30 AM – 9:00 PM, Thursday: 5:30 AM – 9:00 PM, Friday: 5:30 AM – 9:00 PM, Saturday: 5:30 AM – 9:30 PM, Sunday: 5:30 AM – 9:30 PM",Filippo Armellino,5,Great comfort but the added value is the incredible view on the NY skyline. Really a great atmosphere especially early in the morning.,a week ago
